ORIGINATOR_TYPE,ORIGINATOR_ID,NOTABLE_TYPE,NOTABLE_ID,CONTENTS
User,2,Sentence,30415,Bad sentence division
User,2,Sentence,30478,Bad sentence division
User,2,Sentence,30481,Bad sentence division
User,2,Sentence,30483,Bad sentence division
User,2,Sentence,30485,Bad sentence division
User,2,Sentence,30487,Bad sentence division
User,2,Sentence,30491,Bad sentence division
User,2,Sentence,30494,Bad sentence division
User,2,Sentence,30502,Bad sentence division
User,2,Sentence,30509,Bad sentence division
User,2,Sentence,30513,Bad sentence division
User,2,Sentence,30636,Bad sentence division
User,2,Sentence,30637,Bad sentence division
User,2,Sentence,30638,Bad sentence division
User,2,Sentence,30639,Bad sentence division
User,2,Sentence,30652,Bad sentence division
User,2,Sentence,30653,Bad sentence division
User,2,Sentence,30656,Bad sentence division
User,2,Sentence,30668,Bad sentence division
User,2,Sentence,30669,Bad sentence division
User,2,Sentence,30681,Bad sentence division
User,2,Sentence,30682,Bad sentence division
User,2,Sentence,30696,Bad sentence division
User,2,Sentence,30697,Bad sentence division
User,2,Sentence,30706,Bad sentence division
User,2,Sentence,30707,Bad sentence division
User,2,Sentence,30715,Bad sentence division
User,2,Sentence,30716,Bad sentence division
User,2,Sentence,30720,Bad sentence division
User,2,Sentence,30721,Bad sentence division
User,2,Sentence,30726,Bad sentence division
User,2,Sentence,30729,Bad sentence division
User,2,Sentence,30730,Bad sentence division
User,2,Sentence,30743,Bad sentence division
User,2,Sentence,30744,Bad sentence division
User,2,Sentence,30846,Bad sentence division
User,2,Sentence,30847,Bad sentence division
User,2,Sentence,30858,Bad sentence division
User,2,Sentence,30859,Bad sentence division
User,2,Sentence,30866,Bad sentence division
User,2,Sentence,30867,Bad sentence division
User,2,Sentence,30896,Bad sentence division
User,2,Sentence,30897,Bad sentence division
User,2,Sentence,30904,Bad sentence division
User,2,Sentence,30905,Bad sentence division
User,2,Sentence,30914,Bad sentence division
User,2,Sentence,30915,Bad sentence division
User,2,Sentence,30916,Bad sentence division
User,2,Sentence,30991,Bad sentence division
User,2,Sentence,31008,Bad sentence division
User,2,Sentence,31011,Bad sentence division
User,2,Sentence,31021,Bad sentence division
User,2,Sentence,31048,Bad sentence division
User,2,Sentence,31049,Bad sentence division
User,2,Sentence,31051,Bad sentence division
User,2,Sentence,31054,Bad sentence division
User,2,Sentence,31055,Bad sentence division
User,2,Sentence,31058,Bad sentence division
User,2,Sentence,31059,Bad sentence division
User,2,Sentence,31066,Bad sentence division
User,2,Sentence,31067,Bad sentence division
User,2,Sentence,31069,Bad sentence division
User,2,Sentence,31361,Bad sentence division
User,2,Sentence,31362,Bad sentence division
User,2,Sentence,31373,Bad sentence division
User,2,Sentence,31374,Bad sentence division
User,2,Sentence,31383,Bad sentence division
User,2,Sentence,31384,Bad sentence division
User,2,Sentence,31385,Bad sentence division
User,2,Sentence,31386,Bad sentence division
User,2,Sentence,31428,Bad sentence division
User,2,Sentence,31435,Bad sentence division
User,2,Sentence,31444,Bad sentence division
User,2,Sentence,31445,Bad sentence division
User,2,Sentence,31447,Bad sentence division
User,2,Sentence,31448,Bad sentence division
User,2,Sentence,31459,Bad sentence division
User,2,Sentence,31460,Bad sentence division
User,2,Sentence,31476,Bad sentence division
User,2,Sentence,31477,Bad sentence division
User,2,Sentence,31503,Bad sentence division
User,2,Sentence,31504,Bad sentence division
User,2,Sentence,31528,Bad sentence division
User,2,Sentence,31535,Bad sentence division
User,2,Sentence,31536,Bad sentence division
User,2,Sentence,31537,Bad sentence division
User,2,Sentence,31538,Bad sentence division
User,2,Sentence,31542,Bad sentence division
User,2,Sentence,31543,Bad sentence division
User,2,Sentence,31544,Bad sentence division
User,2,Sentence,31560,Bad sentence division
User,2,Sentence,31561,Bad sentence division
User,2,Sentence,31562,Bad sentence division
User,2,Sentence,31563,Bad sentence division
User,2,Sentence,31580,Bad sentence division
User,2,Sentence,31581,Bad sentence division
User,2,Sentence,31609,Bad sentence division
User,2,Sentence,31610,Bad sentence division
User,2,Sentence,31611,Bad sentence division
User,2,Sentence,31612,Bad sentence division
User,2,Sentence,31627,Bad sentence division
User,2,Sentence,31628,Bad sentence division
User,2,Sentence,31635,Bad sentence division
User,2,Sentence,31636,Bad sentence division
User,2,Sentence,31649,Bad sentence division
User,2,Sentence,31650,Bad sentence division
User,2,Sentence,31672,Bad sentence division
User,2,Sentence,31673,Bad sentence division
User,2,Sentence,31690,Bad sentence division
User,2,Sentence,31691,Bad sentence division
User,2,Sentence,31708,Bad sentence division
User,2,Sentence,31709,Bad sentence division
User,2,Sentence,31725,Bad sentence division
User,2,Sentence,31726,Bad sentence division
User,2,Sentence,31730,Bad sentence division
User,2,Sentence,31731,Bad sentence division
User,6,Sentence,31749,Bad sentence division
User,2,Sentence,31750,Bad sentence division
User,2,Sentence,31759,Bad sentence division
User,2,Sentence,31760,Bad sentence division
User,2,Sentence,31926,Bad sentence division
User,2,Sentence,31928,Bad sentence division
User,2,Sentence,31933,Bad sentence division
User,2,Sentence,31934,Bad sentence division
User,2,Sentence,31938,Bad sentence division
User,2,Sentence,31939,Bad sentence division
User,2,Sentence,31955,Bad sentence division
User,2,Sentence,31956,Bad sentence division
User,2,Sentence,31964,Bad sentence division
User,2,Sentence,31965,Bad sentence division
User,2,Sentence,31966,Bad sentence division
User,2,Sentence,31967,Bad sentence division
User,2,Sentence,31974,Bad sentence division
User,2,Sentence,31975,Bad sentence division
User,2,Sentence,31976,Bad sentence division
User,2,Sentence,32010,Bad sentence division
User,2,Sentence,32011,Bad sentence division
User,2,Sentence,32019,Bad sentence division
User,2,Sentence,32029,Bad sentence division
User,2,Sentence,32030,Bad sentence division
User,2,Sentence,32031,Bad sentence division
User,2,Sentence,32032,Bad sentence division
User,2,Sentence,32037,Bad sentence division
User,2,Sentence,32038,Bad sentence division
User,2,Sentence,32044,Bad sentence division
User,2,Sentence,32045,Bad sentence division
User,2,Sentence,32070,Bad sentence division
User,2,Sentence,32071,Bad sentence division
User,2,Sentence,32072,Bad sentence division
User,2,Sentence,32087,Bad sentence division
User,2,Sentence,32088,Bad sentence division
User,2,Sentence,32095,Bad sentence division
User,2,Sentence,32096,Bad sentence division
User,2,Sentence,32097,Bad sentence division
User,2,Sentence,32113,Bad sentence division
User,2,Sentence,32114,Bad sentence division
User,2,Sentence,32207,Bad sentence division
User,2,Sentence,32208,Bad sentence division
User,2,Sentence,32210,Bad sentence division
User,2,Sentence,32214,Bad sentence division
User,2,Sentence,32215,Bad sentence division
User,2,Sentence,32216,Bad sentence division
User,2,Sentence,32217,Bad sentence division
User,2,Sentence,32218,Bad sentence division
User,2,Sentence,32219,Bad sentence division
User,2,Sentence,32220,Bad sentence division
User,2,Sentence,32221,Bad sentence division
User,2,Sentence,32224,Bad sentence division
User,2,Sentence,32225,Bad sentence division
User,2,Sentence,32226,Bad sentence division
User,2,Sentence,32227,Bad sentence division
User,2,Sentence,32228,Bad sentence division
User,2,Sentence,32229,Bad sentence division
User,2,Sentence,32230,Bad sentence division
User,2,Sentence,32234,Bad sentence division
User,2,Sentence,32235,Bad sentence division
User,2,Sentence,32236,Bad sentence division
User,2,Sentence,32237,Bad sentence division
User,2,Sentence,32239,Bad sentence division
User,2,Sentence,32243,Bad sentence division
User,2,Sentence,32244,Bad sentence division
User,2,Sentence,32245,Bad sentence division
User,2,Sentence,32246,Bad sentence division
User,2,Sentence,32249,Bad sentence division
User,2,Sentence,32250,Bad sentence division
User,2,Sentence,32251,Bad sentence division
User,2,Sentence,32252,Bad sentence division
User,2,Sentence,32253,Bad sentence division
User,2,Sentence,32254,Bad sentence division
User,2,Sentence,32255,Bad sentence division
User,2,Sentence,32261,Bad sentence division
User,2,Sentence,32262,Bad sentence division
User,2,Sentence,32264,Bad sentence division
User,2,Sentence,32265,Bad sentence division
User,2,Sentence,32267,Bad sentence division
User,2,Sentence,32268,Bad sentence division
User,2,Sentence,32274,Bad sentence division
User,2,Sentence,32275,Bad sentence division
User,2,Sentence,32276,Bad sentence division
User,2,Sentence,32277,Bad sentence division
User,2,Sentence,32279,Bad sentence division
User,2,Sentence,32281,Bad sentence division
User,2,Sentence,32282,Bad sentence division
User,2,Sentence,32283,Bad sentence division
User,2,Sentence,32284,Bad sentence division
User,2,Sentence,32285,Bad sentence division
User,2,Sentence,32288,Bad sentence division
User,2,Sentence,32289,Bad sentence division
User,2,Sentence,32290,Bad sentence division
User,2,Sentence,32295,Bad sentence division
User,2,Sentence,32296,Bad sentence division
User,2,Sentence,32297,Bad sentence division
User,2,Sentence,32298,Bad sentence division
User,2,Sentence,32302,Bad sentence division
User,2,Sentence,32303,Bad sentence division
User,2,Sentence,32304,Bad sentence division
User,2,Sentence,32305,Bad sentence division
User,2,Sentence,32306,Bad sentence division
User,2,Sentence,32307,Bad sentence division
User,2,Sentence,32308,Bad sentence division
User,2,Sentence,32309,Bad sentence division
User,2,Sentence,32310,Bad sentence division
User,2,Sentence,32312,Bad sentence division
User,2,Sentence,32313,Bad sentence division
User,2,Sentence,32316,Bad sentence division
User,2,Sentence,32317,Bad sentence division
User,2,Sentence,32318,Bad sentence division
User,2,Sentence,32319,Bad sentence division
User,2,Sentence,32320,Bad sentence division
User,2,Sentence,32321,Bad sentence division
User,2,Sentence,32322,Bad sentence division
User,2,Sentence,32327,Bad sentence division
User,2,Sentence,32328,Bad sentence division
User,2,Sentence,32331,Bad sentence division
User,2,Sentence,32332,Bad sentence division
User,2,Sentence,32336,Bad sentence division
User,2,Sentence,32337,Bad sentence division
User,2,Sentence,32339,Bad sentence division
User,2,Sentence,32340,Bad sentence division
User,2,Sentence,32343,Bad sentence division
User,2,Sentence,32345,Bad sentence division
User,2,Sentence,32347,Bad sentence division
User,2,Sentence,32348,Bad sentence division
User,2,Sentence,32349,Bad sentence division
User,2,Sentence,32353,Bad sentence division
User,2,Sentence,32354,Bad sentence division
User,2,Sentence,32409,Bad sentence division
User,2,Sentence,32410,Bad sentence division
User,2,Sentence,32411,Bad sentence division
User,2,Sentence,32414,Bad sentence division
User,2,Sentence,32419,Bad sentence division
User,2,Sentence,32425,Bad sentence division
User,2,Sentence,32430,Bad sentence division
User,2,Sentence,32439,Bad sentence division
User,2,Sentence,32440,Bad sentence division
User,2,Sentence,32441,Bad sentence division
User,2,Sentence,32442,Bad sentence division
User,2,Sentence,32443,Bad sentence division
User,2,Sentence,32444,Bad sentence division
User,2,Sentence,32445,Bad sentence division
User,2,Sentence,32446,Bad sentence division
User,2,Sentence,32447,Bad sentence division
User,2,Sentence,32448,Bad sentence division
User,2,Sentence,32449,Bad sentence division
User,2,Sentence,32450,Bad sentence division
User,2,Sentence,32451,Bad sentence division
User,2,Sentence,32452,Bad sentence division
User,2,Sentence,32457,Bad sentence division
User,2,Sentence,32458,Bad sentence division
User,2,Sentence,32459,Bad sentence division
User,2,Sentence,32466,Bad sentence division
User,2,Sentence,32467,Bad sentence division
User,2,Sentence,32468,Bad sentence division
User,2,Sentence,32486,Bad sentence division
User,2,Sentence,32642,Bad sentence division
User,2,Sentence,32643,Bad sentence division
User,2,Sentence,32648,Bad sentence division
User,2,Sentence,32656,Bad sentence division
User,2,Sentence,32657,Bad sentence division
User,2,Sentence,32660,Bad sentence division
User,2,Sentence,32661,Bad sentence division
User,2,Sentence,32668,Bad sentence division
User,2,Sentence,32669,Bad sentence division
User,2,Sentence,32670,Bad sentence division
User,2,Sentence,32676,Bad sentence division
User,2,Sentence,32678,Bad sentence division
User,2,Sentence,32679,Bad sentence division
User,2,Sentence,32691,Bad sentence division
User,2,Sentence,32692,Bad sentence division
User,2,Sentence,32694,Bad sentence division
User,2,Sentence,32697,Bad sentence division
User,2,Sentence,32698,Bad sentence division
User,2,Sentence,32701,Bad sentence division
User,2,Sentence,32702,Bad sentence division
User,2,Sentence,32713,Bad sentence division
User,2,Sentence,32716,Bad sentence division
User,2,Sentence,32718,Bad sentence division
User,2,Sentence,32719,Bad sentence division
User,2,Sentence,32722,Bad sentence division
User,2,Sentence,32723,Bad sentence division
User,2,Sentence,32731,Bad sentence division
User,2,Sentence,32732,Bad sentence division
User,2,Sentence,32736,Bad sentence division
User,2,Sentence,32737,Bad sentence division
User,2,Sentence,32740,Bad sentence division
User,2,Sentence,32741,Bad sentence division
User,2,Sentence,32742,Bad sentence division
User,2,Sentence,32747,Bad sentence division
User,2,Sentence,32757,Bad sentence division
User,2,Sentence,32758,Bad sentence division
User,2,Sentence,32761,Bad sentence division
User,2,Sentence,32764,Bad sentence division
User,2,Sentence,32765,Bad sentence division
User,2,Sentence,32766,Bad sentence division
User,2,Sentence,32769,Bad sentence division
User,2,Sentence,32770,Bad sentence division
User,2,Sentence,32776,Bad sentence division
User,2,Sentence,32777,Bad sentence division
User,2,Sentence,32782,Bad sentence division
User,2,Sentence,32783,Bad sentence division
User,2,Sentence,32785,Bad sentence division
User,2,Sentence,32786,Bad sentence division
User,2,Sentence,32792,Bad sentence division
User,2,Sentence,32796,Bad sentence division
User,2,Sentence,32797,Bad sentence division
User,2,Sentence,32798,Bad sentence division
User,2,Sentence,32799,Bad sentence division
User,2,Sentence,32800,Bad sentence division
