SEMANTIC_RELATION_TYPE_TAG,SEMANTIC_RELATION_TAG,CONTROLLER_ID,TARGET_ID
discourse,ATTRIBUTION_Content_speech content,333543,333534
discourse,TEMPORAL_Narration_same story,333548,333543
discourse,TEMPORAL_Narration_same story,333557,333534
discourse,TEMPORAL_Narration_new story,333562,333557
discourse,TEMPORAL_Synchronous_overlap,333569,333562
discourse,ATTRIBUTION_Content_Non-verbal content,333573,333569
discourse,TEMPORAL_Coincidence_means,333575,333562
discourse,CONTINGENCY_Condition_general,333580,333587
discourse,ATTRIBUTION_Content_speech content,333587,333575
discourse,CONTINGENCY_Purpose_,333595,333587
discourse,CONTINGENCY_Result_real result,333601,333595
discourse,TEMPORAL_Narration_same story,333607,333601
discourse,ATTRIBUTION_Content_speech content,333610,333607
discourse,TEMPORAL_Narration_same story,333616,333607
discourse,CONTINGENCY_Condition_general,333626,333627
discourse,EXPANSION_Alternative_chosen alternative,333627,333587
discourse,TEMPORAL_Narration_same story,333628,333627
discourse,TEMPORAL_Asynchronous_precedence,333636,333640
discourse,CONTINGENCY_Result_real result,333640,333628
discourse,ATTRIBUTION_Expressive_speech expressive,333643,333640
discourse,ATTRIBUTION_Content_speech content,333645,333640
discourse,CONTINGENCY_Result_real result,333649,333640
discourse,CONTINGENCY_Cause_reason,333663,333649
discourse,COMPARISON_Juxtaposition_,333669,333663
discourse,TEMPORAL_Narration_same story,333671,333562
discourse,CONTINGENCY_Condition_general,333679,333685
discourse,ATTRIBUTION_Content_speech content,333685,333671
discourse,CONTINGENCY_Purpose_,333704,333685
discourse,CONTINGENCY_Result_real result,333707,333704
discourse,CONTINGENCY_Condition_general,333713,333716
discourse,EXPANSION_Alternative_chosen alternative,333716,333685
discourse,CONTINGENCY_Result_real result,333727,333716
discourse,CONTINGENCY_Cause_reason,333731,333727
discourse,CONTINGENCY_Result_real result,333735,333731
discourse,TEMPORAL_Asynchronous_precedence,333744,333750
discourse,TEMPORAL_Narration_same story,333750,333671
discourse,ATTRIBUTION_Content_speech content,361223,333750
discourse,TEMPORAL_Narration_same story,333765,333750
discourse,ATTRIBUTION_Content_speech content,333770,333765
discourse,TEMPORAL_Narration_same story,333775,333770
discourse,TEMPORAL_Narration_same story,333779,333775
discourse,CONTINGENCY_Purpose_,333787,333779
discourse,ATTRIBUTION_Content_speech content,333791,333787
discourse,CONTINGENCY_Cause_,333796,333791
discourse,TEMPORAL_Narration_same story,333799,333779
discourse,EXPANSION_Instantiation_,333807,333799
discourse,ATTRIBUTION_Content_speech content,333811,333807
discourse,TEMPORAL_Continuation_,333813,333811
discourse,CONTINGENCY_Result_real result,333819,333813
discourse,ATTRIBUTION_Content_speech content,333822,333819
discourse,COMPARISON_Juxtaposition_parallel,333828,333807
discourse,ATTRIBUTION_Content_speech content,333832,333828
discourse,TEMPORAL_Continuation_,333835,333832
discourse,CONTINGENCY_Purpose_,333836,333835
discourse,CONTINGENCY_Result_real result,333839,333835
discourse,ATTRIBUTION_Content_speech content,333842,333839
discourse,COMPARISON_Juxtaposition_parallel,333848,333828
discourse,ATTRIBUTION_Content_speech content,333851,333848
discourse,CONTINGENCY_Result_real result,333856,333851
discourse,TEMPORAL_Narration_same story,333860,333848
discourse,TEMPORAL_Narration_same story,333863,333860
discourse,TEMPORAL_Narration_same story,333870,333863
discourse,TEMPORAL_Narration_same story,333873,333870
discourse,ATTRIBUTION_Content_speech content,333878,333873
discourse,TEMPORAL_Narration_same story,333897,333878
discourse,TEMPORAL_Narration_same story,333901,333873
discourse,ATTRIBUTION_Expressive_speech expressive,333905,333901
discourse,ATTRIBUTION_Content_speech content,333907,333901
discourse,TEMPORAL_Continuation_,333914,333907
discourse,COMPARISON_Juxtaposition_contrast,333914,333907
discourse,TEMPORAL_Narration_same story,333917,333901
discourse,ATTRIBUTION_Content_speech content,333924,333917
discourse,TEMPORAL_Narration_same story,333931,333924
discourse,CONTINGENCY_Result_real result,333935,333931
discourse,CONTINGENCY_Cause_,333940,333924
discourse,ATTRIBUTION_Content_speech content,333950,333940
discourse,TEMPORAL_Narration_new story,333955,333765
discourse,TEMPORAL_Narration_same story,333962,333955
discourse,TEMPORAL_Narration_same story,333963,333962
discourse,CONTINGENCY_Condition_hypothetical,333969,334002
discourse,EXPANSION_Elaboration_characterization,333974,333969
discourse,ATTRIBUTION_Content_speech content,334002,333963
discourse,COMPARISON_Juxtaposition_parallel,334019,334002
discourse,CONTINGENCY_Condition_hypothetical,334028,334033
discourse,ATTRIBUTION_Content_Non-verbal content,334030,334028
discourse,CONTINGENCY_Cause_reason,334033,334002
discourse,TEMPORAL_Narration_same story,334034,334033
discourse,ATTRIBUTION_Content_Non-verbal content,334039,334034
discourse,CONTINGENCY_Condition_general,334045,334055
discourse,COMPARISON_Juxtaposition_contrast,334050,334045
discourse,CONTINGENCY_Purpose_,334055,334034
discourse,TEMPORAL_Coincidence_means,334059,334055
discourse,ATTRIBUTION_Content_speech content,334064,334059
discourse,COMPARISON_Juxtaposition_contrast,334068,334064
discourse,CONTINGENCY_Condition_hypothetical,334074,334081
discourse,CONTINGENCY_Purpose_,334077,334074
discourse,COMPARISON_Juxtaposition_parallel,334081,334033
discourse,TEMPORAL_Narration_same story,334083,334081
discourse,ATTRIBUTION_Content_Non-verbal content,334086,334083
discourse,TEMPORAL_Synchronous_overlap,334106,334108
discourse,TEMPORAL_Coincidence_means,334108,334109
discourse,EXPANSION_Alternative_disjunctive,334109,334081
discourse,CONTINGENCY_Condition_hypothetical,785997,334109
discourse,CONTINGENCY_Result_pragmatic result,334127,334033
discourse,TEMPORAL_Continuation_,377897,334127
discourse,CONTINGENCY_Condition_hypothetical,334142,334146
discourse,COMPARISON_Juxtaposition_contrast,334146,377897
discourse,CONTINGENCY_Cause_reason,334155,334158
discourse,EXPANSION_Answer_,334158,334146
discourse,TEMPORAL_Continuation_,334164,334158
discourse,CONTINGENCY_Purpose_,334176,334166
discourse,TEMPORAL_Narration_same story,334180,334166
discourse,TEMPORAL_Synchronous_circumstance,334187,334180
discourse,ATTRIBUTION_Content_speech content,334191,334187
discourse,TEMPORAL_Continuation_,334193,334191
discourse,TEMPORAL_Narration_same story,334196,334180
discourse,TEMPORAL_Coincidence_means,334203,334196
discourse,CONTINGENCY_Condition_hypothetical,765758,765767
discourse,TEMPORAL_Narration_same story,765762,765758
discourse,ATTRIBUTION_Content_speech content,765767,334203
discourse,TEMPORAL_Narration_same story,765774,765767
discourse,TEMPORAL_Asynchronous_succession,765779,765774
discourse,TEMPORAL_Asynchronous_precedence,334236,334237
discourse,TEMPORAL_Narration_same story,334237,765774
discourse,TEMPORAL_Synchronous_circumstance,334242,334237
discourse,TEMPORAL_Asynchronous_precedence,334245,334249
discourse,TEMPORAL_Narration_same story,334249,334237
discourse,TEMPORAL_Coincidence_means,334256,334249
discourse,ATTRIBUTION_Content_speech content,334259,334256
discourse,CONTINGENCY_Cause_reason,334263,334259
discourse,TEMPORAL_Continuation_,786635,334249
discourse,ATTRIBUTION_Content_speech content,786643,786635
discourse,EXPANSION_Elaboration_characterization,334298,334307
discourse,CONTINGENCY_Condition_hypothetical,334302,334307
discourse,COMPARISON_Juxtaposition_parallel,334307,765767
discourse,TEMPORAL_Narration_same story,334310,334307
discourse,TEMPORAL_Continuation_,334314,334310
discourse,TEMPORAL_Asynchronous_succession,334318,334314
discourse,TEMPORAL_Asynchronous_precedence,334321,334322
discourse,TEMPORAL_Narration_same story,334322,334314
discourse,TEMPORAL_Coincidence_means,334327,334322
discourse,ATTRIBUTION_Content_speech content,334329,334327
discourse,CONTINGENCY_Cause_reason,334333,334329
discourse,TEMPORAL_Continuation_,334341,334322
discourse,ATTRIBUTION_Content_speech content,334344,334341
discourse,TEMPORAL_Narration_same story,334356,334196
discourse,ATTRIBUTION_Content_speech content,334361,334356
discourse,TEMPORAL_Narration_same story,334366,334361
discourse,ATTRIBUTION_Expressive_speech expressive,334373,334366
discourse,ATTRIBUTION_Content_speech content,334375,334366
discourse,TEMPORAL_Narration_same story,334384,334366
discourse,TEMPORAL_Narration_same story,334394,334384
discourse,TEMPORAL_Narration_same story,334399,334394
discourse,TEMPORAL_Narration_same story,334406,334399
discourse,TEMPORAL_Coincidence_means,334410,334406
discourse,TEMPORAL_Asynchronous_precedence,334413,334417
discourse,TEMPORAL_Narration_same story,334417,334406
discourse,TEMPORAL_Narration_same story,334427,334417
discourse,TEMPORAL_Narration_same story,334431,334427
discourse,TEMPORAL_Narration_same story,334432,334431
discourse,TEMPORAL_Narration_same story,334441,334432
discourse,CONTINGENCY_Purpose_,334447,334441
discourse,TEMPORAL_Narration_same story,334451,334441
discourse,ATTRIBUTION_Content_Non-verbal content,334452,334451
discourse,TEMPORAL_Continuation_,334466,334451
discourse,TEMPORAL_Asynchronous_precedence,334472,334473
discourse,TEMPORAL_Narration_same story,334473,334466
discourse,ATTRIBUTION_Content_speech content,334480,334473
discourse,COMPARISON_Juxtaposition_contrast,334487,334480
discourse,CONTINGENCY_Result_pragmatic result,334489,334480
discourse,TEMPORAL_Narration_same story,334490,334489
discourse,TEMPORAL_Narration_same story,334496,334490
discourse,ATTRIBUTION_Expressive_speech expressive,334499,334496
discourse,ATTRIBUTION_Content_speech content,334501,334496
discourse,CONTINGENCY_Result_real result,334510,334501
discourse,CONTINGENCY_Result_real result,334516,334510
discourse,TEMPORAL_Narration_same story,334525,334473
discourse,TEMPORAL_Narration_same story,334526,334525
discourse,TEMPORAL_Synchronous_overlap,334536,334537
discourse,TEMPORAL_Narration_same story,334537,334526
discourse,TEMPORAL_Narration_same story,334543,334537
discourse,TEMPORAL_Narration_same story,334546,334543
discourse,TEMPORAL_Narration_same story,334547,334546
discourse,TEMPORAL_Narration_same story,334553,334547
discourse,TEMPORAL_Narration_same story,334556,334553
discourse,ATTRIBUTION_Expressive_speech expressive,334562,334556
discourse,ATTRIBUTION_Content_speech content,334564,334556
discourse,CONTINGENCY_Result_real result,334573,334564
discourse,TEMPORAL_Narration_same story,334579,334556
discourse,ATTRIBUTION_Content_speech content,334588,334579
discourse,TEMPORAL_Narration_same story,334593,334588
discourse,TEMPORAL_Continuation_,334597,334593
discourse,TEMPORAL_Narration_same story,334610,786836
discourse,TEMPORAL_Continuation_,786836,334597
discourse,TEMPORAL_Narration_same story,334616,334610
discourse,TEMPORAL_Synchronous_circumstance,334618,334619
discourse,TEMPORAL_Narration_same story,334619,334616
discourse,COMPARISON_Concession_,334627,334629
discourse,CONTINGENCY_Cause_reason,334629,334619
discourse,COMPARISON_Concession_,334631,334634
discourse,COMPARISON_Juxtaposition_parallel,334634,334629
discourse,TEMPORAL_Narration_same story,334637,334579
discourse,EXPANSION_Elaboration_background,334640,334657
discourse,TEMPORAL_Coincidence_manner,334652,334653
discourse,TEMPORAL_Asynchronous_precedence,334653,334657
discourse,TEMPORAL_Narration_same story,334657,334637
discourse,TEMPORAL_Narration_same story,334663,334657
discourse,TEMPORAL_Narration_same story,334667,334663
discourse,ATTRIBUTION_Content_speech content,334669,334667
discourse,TEMPORAL_Narration_same story,334674,334667
discourse,ATTRIBUTION_Content_speech content,334680,334674
discourse,TEMPORAL_Narration_same story,334683,334680
discourse,CONTINGENCY_Cause_reason,334695,334683
discourse,TEMPORAL_Narration_same story,334697,334674
discourse,TEMPORAL_Continuation_,334701,334697
discourse,TEMPORAL_Narration_same story,334708,334701
discourse,TEMPORAL_Narration_same story,334709,334708
discourse,TEMPORAL_Narration_same story,334714,334709
discourse,TEMPORAL_Continuation_,334715,334714
discourse,COMPARISON_Concession_,334722,334733
discourse,TEMPORAL_Continuation_,334728,334722
discourse,ATTRIBUTION_Content_speech content,334733,334715
discourse,CONTINGENCY_Purpose_,334740,334733
discourse,TEMPORAL_Asynchronous_precedence,334755,334757
discourse,COMPARISON_Juxtaposition_contrast,334757,334733
discourse,TEMPORAL_Narration_same story,334765,334715
discourse,ATTRIBUTION_Expressive_speech expressive,334768,334765
discourse,ATTRIBUTION_Content_speech content,334774,334765
discourse,COMPARISON_Juxtaposition_parallel,334781,334774
discourse,COMPARISON_Juxtaposition_contrast,334787,334774
discourse,COMPARISON_Concession_,334795,334797
discourse,CONTINGENCY_Cause_reason,334797,334787
discourse,COMPARISON_Juxtaposition_parallel,334802,334797
discourse,COMPARISON_Concession_,398543,334802
discourse,EXPANSION_Elaboration_background,334813,334821
discourse,EXPANSION_Elaboration_characterization,334816,334813
discourse,ATTRIBUTION_Content_speech content,334821,334804
discourse,ATTRIBUTION_Content_speech content,334824,334821
discourse,TEMPORAL_Narration_same story,334830,334821
discourse,TEMPORAL_Narration_same story,334832,334830
discourse,ATTRIBUTION_Content_speech content,334837,334832
discourse,TEMPORAL_Continuation_,334841,334837
discourse,CONTINGENCY_Cause_,334850,334841
discourse,TEMPORAL_Narration_same story,334854,334832
discourse,ATTRIBUTION_Content_speech content,334862,334854
discourse,CONTINGENCY_Cause_pragmatic cause,334868,334862
discourse,TEMPORAL_Continuation_,334876,334868
discourse,COMPARISON_Juxtaposition_parallel,334879,334876
discourse,TEMPORAL_Continuation_,334881,334862
discourse,ATTRIBUTION_Content_Non-verbal content,334883,334881
discourse,TEMPORAL_Asynchronous_precedence,334887,334891
discourse,CONTINGENCY_Purpose_,334891,334883
discourse,TEMPORAL_Narration_same story,334899,334854
discourse,TEMPORAL_Narration_same story,334907,334899
discourse,ATTRIBUTION_Content_speech content,334912,334907
discourse,TEMPORAL_Narration_same story,334919,334907
discourse,ATTRIBUTION_Content_speech content,398545,334919
discourse,TEMPORAL_Narration_same story,334927,334919
discourse,ATTRIBUTION_Content_speech content,334930,334927
discourse,TEMPORAL_Narration_same story,334935,334930
discourse,TEMPORAL_Narration_same story,334937,334935
discourse,ATTRIBUTION_Content_verbal non-speech content,334938,334937
discourse,TEMPORAL_Narration_same story,334942,334927
discourse,ATTRIBUTION_Content_speech content,334947,334942
discourse,TEMPORAL_Narration_same story,334951,334942
discourse,ATTRIBUTION_Content_speech content,398546,334951
discourse,TEMPORAL_Narration_same story,334957,334951
discourse,ATTRIBUTION_Content_speech content,334960,334957
discourse,TEMPORAL_Narration_same story,334965,334960
discourse,ATTRIBUTION_Content_verbal non-speech content,334966,334965
discourse,TEMPORAL_Narration_same story,334969,334957
discourse,CONTINGENCY_Cause_reason,334978,334969
discourse,CONTINGENCY_Cause_reason,334997,334969
discourse,TEMPORAL_Continuation_,335002,334969
discourse,ATTRIBUTION_Content_speech content,335005,335002
discourse,TEMPORAL_Asynchronous_precedence,335015,335016
discourse,CONTINGENCY_Purpose_,335016,335005
discourse,CONTINGENCY_Cause_,335031,335005
discourse,COMPARISON_Juxtaposition_parallel,335042,335031
discourse,CONTINGENCY_Condition_factual past,335052,335058
discourse,EXPANSION_Instantiation_,335058,335042
discourse,CONTINGENCY_Condition_factual past,335067,335072
discourse,COMPARISON_Juxtaposition_parallel,335072,335058
discourse,TEMPORAL_Continuation_,335077,335072
discourse,CONTINGENCY_Cause_reason,335086,335077
discourse,COMPARISON_Juxtaposition_contrast,335090,335086
discourse,EXPANSION_Alternative_disjunctive,335094,335086
discourse,COMPARISON_Juxtaposition_contrast,335098,335094
discourse,EXPANSION_Restatement_,335101,335077
discourse,TEMPORAL_Narration_same story,335107,334804
discourse,TEMPORAL_Narration_same story,335117,335107
discourse,TEMPORAL_Narration_same story,335121,335117
discourse,COMPARISON_Concession_,335125,335136
discourse,ATTRIBUTION_Content_speech content,335136,335121
discourse,CONTINGENCY_Cause_pragmatic cause,398558,335136
discourse,TEMPORAL_Continuation_,398559,335136
discourse,COMPARISON_Juxtaposition_contrast,335165,398559
discourse,TEMPORAL_Continuation_,335170,335165
discourse,TEMPORAL_Continuation_,335174,335170
discourse,TEMPORAL_Continuation_,335197,335174
discourse,COMPARISON_Juxtaposition_parallel,335205,335197
discourse,EXPANSION_Elaboration_background,335210,335256
discourse,EXPANSION_Elaboration_characterization,335214,335210
discourse,TEMPORAL_Continuation_,335218,335214
discourse,TEMPORAL_Continuation_,335228,335210
discourse,EXPANSION_Elaboration_characterization,335233,335228
discourse,TEMPORAL_Continuation_,335235,335233
discourse,ATTRIBUTION_Content_Non-verbal content,335236,335235
discourse,TEMPORAL_Continuation_,335250,335235
discourse,TEMPORAL_Narration_same story,335251,335250
discourse,TEMPORAL_Continuation_,335256,335197
discourse,TEMPORAL_Narration_same story,335262,335256
discourse,TEMPORAL_Narration_same story,335272,335262
discourse,TEMPORAL_Narration_same story,335278,335272
discourse,TEMPORAL_Narration_same story,335284,335278
discourse,TEMPORAL_Synchronous_overlap,335289,335284
discourse,TEMPORAL_Narration_same story,335293,335284
discourse,TEMPORAL_Coincidence_means,335306,335307
discourse,TEMPORAL_Narration_same story,335307,335293
discourse,ATTRIBUTION_Expressive_speech expressive,335310,335307
discourse,ATTRIBUTION_Content_speech content,335312,335307
discourse,TEMPORAL_Narration_same story,335315,335312
discourse,CONTINGENCY_Purpose_,335318,335315
discourse,TEMPORAL_Narration_same story,335326,335318
discourse,CONTINGENCY_Cause_reason,335332,335315
discourse,TEMPORAL_Narration_same story,335338,335307
discourse,ATTRIBUTION_Expressive_speech expressive,335342,335338
discourse,ATTRIBUTION_Content_speech content,335344,335338
discourse,ATTRIBUTION_Content_Non-verbal content,335346,335344
discourse,COMPARISON_Juxtaposition_parallel,398560,335346
discourse,CONTINGENCY_Result_real result,335364,335346
discourse,COMPARISON_Juxtaposition_contrast,335364,335346
discourse,COMPARISON_Juxtaposition_contrast,335368,335364
discourse,TEMPORAL_Continuation_,335380,335344
discourse,ATTRIBUTION_Content_Non-verbal content,335385,335384
discourse,CONTINGENCY_Purpose_,335390,335380
discourse,COMPARISON_Juxtaposition_parallel,335397,335390
discourse,TEMPORAL_Narration_same story,335399,335338
discourse,ATTRIBUTION_Content_speech content,789408,335399
discourse,ATTRIBUTION_Expressive_speech expressive,789411,335399
discourse,ATTRIBUTION_Content_speech content,789413,789408
discourse,CONTINGENCY_Cause_reason,789421,789408
discourse,CONTINGENCY_Purpose_,789426,789413
discourse,CONTINGENCY_Purpose_,789432,789426
discourse,TEMPORAL_Narration_same story,335439,335399
discourse,ATTRIBUTION_Content_speech content,335444,335439
discourse,CONTINGENCY_Result_pragmatic result,335450,335444
discourse,TEMPORAL_Narration_same story,335455,335439
discourse,ATTRIBUTION_Expressive_speech expressive,335457,335455
discourse,ATTRIBUTION_Expressive_speech expressive,335460,335455
discourse,CONTINGENCY_Condition_hypothetical,335467,335471
discourse,ATTRIBUTION_Content_speech content,335471,335455
discourse,TEMPORAL_Narration_same story,335473,335455
discourse,CONTINGENCY_Condition_factual present,335483,335491
discourse,CONTINGENCY_Condition_hypothetical,335490,335491
discourse,ATTRIBUTION_Content_speech content,335491,335473
discourse,COMPARISON_Concession_,335501,335508
discourse,ATTRIBUTION_Content_speech content,335508,335493
discourse,EXPANSION_Restatement_specification,335514,335508
discourse,TEMPORAL_Continuation_,335538,335508
discourse,CONTINGENCY_Condition_hypothetical,335542,335547
discourse,EXPANSION_Instantiation_,335547,335538
discourse,CONTINGENCY_Condition_hypothetical,335552,335554
discourse,COMPARISON_Juxtaposition_parallel,335554,335547
discourse,CONTINGENCY_Condition_hypothetical,335562,335574
discourse,TEMPORAL_Narration_same story,335567,335562
discourse,TEMPORAL_Synchronous_circumstance,335570,335567
discourse,ATTRIBUTION_Content_speech content,335572,335570
discourse,COMPARISON_Juxtaposition_parallel,335574,335554
discourse,TEMPORAL_Narration_,335578,335493
discourse,ATTRIBUTION_Content_speech content,335584,335578
discourse,TEMPORAL_Narration_same story,335588,335578
discourse,CONTINGENCY_Condition_unreal present,335594,335600
discourse,ATTRIBUTION_Content_speech content,335600,335588
discourse,ATTRIBUTION_Content_speech content,335606,335600
discourse,TEMPORAL_Narration_same story,335608,335606
discourse,CONTINGENCY_Result_real result,335614,335600
discourse,TEMPORAL_Asynchronous_precedence,335629,398563
discourse,TEMPORAL_Continuation_,398563,335614
discourse,ATTRIBUTION_Content_speech content,335637,335633
discourse,TEMPORAL_Narration_same story,335638,335637
discourse,EXPANSION_Alternative_chosen alternative,335642,398563
discourse,ATTRIBUTION_Content_speech content,335645,335642
discourse,TEMPORAL_Narration_same story,335650,335645
discourse,TEMPORAL_Narration_same story,335651,335650
discourse,TEMPORAL_Asynchronous_succession,335654,335651
discourse,TEMPORAL_Continuation_,335656,335654
discourse,TEMPORAL_Narration_same story,335661,335651
discourse,TEMPORAL_Continuation_,335663,335661
discourse,EXPANSION_Elaboration_summary,335667,335642
discourse,CONTINGENCY_Cause_reason,335672,335667
discourse,CONTINGENCY_Condition_general,335681,335687
discourse,COMPARISON_Juxtaposition_parallel,335687,335667
discourse,ATTRIBUTION_Content_speech content,335691,335687
discourse,CONTINGENCY_Cause_reason,335696,335691
discourse,TEMPORAL_Narration_new story,335699,335588
discourse,TEMPORAL_Synchronous_overlap,335702,335699
discourse,TEMPORAL_Continuation_,335707,335699
discourse,TEMPORAL_Synchronous_overlap,335715,335720
discourse,TEMPORAL_Narration_same story,335720,335707
discourse,EXPANSION_Elaboration_characterization,335727,335720
discourse,TEMPORAL_Narration_same story,335732,335720
discourse,TEMPORAL_Synchronous_circumstance,335734,335732
discourse,ATTRIBUTION_Expressive_speech expressive,335736,335734
discourse,ATTRIBUTION_Content_speech content,335739,335734
discourse,TEMPORAL_Asynchronous_precedence,335743,335744
discourse,TEMPORAL_Narration_same story,335744,335732
discourse,ATTRIBUTION_Content_speech content,335747,335744
discourse,TEMPORAL_Narration_same story,335748,335747
discourse,TEMPORAL_Narration_same story,335754,335744
discourse,TEMPORAL_Synchronous_overlap,335757,335754
discourse,TEMPORAL_Asynchronous_precedence,335766,335770
discourse,ATTRIBUTION_Content_Non-verbal content,335768,335766
discourse,TEMPORAL_Narration_same story,335770,335754
discourse,TEMPORAL_Synchronous_circumstance,335774,335770
discourse,TEMPORAL_Narration_same story,335779,335770
discourse,TEMPORAL_Synchronous_circumstance,335786,335779
discourse,EXPANSION_Elaboration_characterization,335791,335779
discourse,TEMPORAL_Narration_same story,335794,335779
discourse,TEMPORAL_Continuation_,335798,335794
discourse,ATTRIBUTION_Content_speech content,335803,335798
discourse,TEMPORAL_Continuation_,398564,335803
discourse,EXPANSION_Restatement_specification,335810,398564
discourse,CONTINGENCY_Purpose_,335812,335810
discourse,EXPANSION_Exception_,335816,335810
discourse,TEMPORAL_Narration_same story,335823,335798
discourse,ATTRIBUTION_Content_speech content,335826,335823
discourse,TEMPORAL_Narration_same story,335827,335826
discourse,TEMPORAL_Continuation_,335832,335827
discourse,TEMPORAL_Asynchronous_precedence,335835,335847
discourse,ATTRIBUTION_Content_speech content,335841,335835
discourse,TEMPORAL_Narration_new story,335847,335823
discourse,TEMPORAL_Continuation_,335850,335847
discourse,ATTRIBUTION_Content_speech content,335853,335850
discourse,COMPARISON_Juxtaposition_parallel,335862,335853
discourse,ATTRIBUTION_Content_speech content,796092,335862
discourse,EXPANSION_Alternative_conjunctive,796093,796092
discourse,CONTINGENCY_Cause_reason,335878,335862
discourse,CONTINGENCY_Cause_pragmatic cause,335878,335853
discourse,TEMPORAL_Narration_same story,335880,335850
discourse,ATTRIBUTION_Content_speech content,789544,335880
discourse,ATTRIBUTION_Content_Non-verbal content,789555,789547
discourse,COMPARISON_Juxtaposition_contrast,789558,789544
discourse,TEMPORAL_Narration_same story,335905,789558
discourse,ATTRIBUTION_Content_speech content,850648,335905
discourse,COMPARISON_Juxtaposition_parallel,850650,850648
discourse,COMPARISON_Juxtaposition_contrast,335915,335905
discourse,TEMPORAL_Continuation_,335917,335915
discourse,COMPARISON_Sameness_,335923,335936
discourse,TEMPORAL_Continuation_,335933,335923
discourse,CONTINGENCY_Cause_reason,335936,335915
discourse,COMPARISON_Juxtaposition_contrast,335948,335936
discourse,COMPARISON_Sameness_,335961,335968
discourse,COMPARISON_Juxtaposition_parallel,335968,335936
discourse,EXPANSION_Restatement_specification,790331,335961
discourse,TEMPORAL_Continuation_,790332,790331
discourse,COMPARISON_Juxtaposition_parallel,790333,790331
discourse,TEMPORAL_Continuation_,790334,790333
discourse,TEMPORAL_Asynchronous_succession,790338,790331
discourse,TEMPORAL_Narration_same story,790344,790338
discourse,TEMPORAL_Narration_same story,790348,790344
discourse,COMPARISON_Sameness_,336005,791605
discourse,COMPARISON_Juxtaposition_parallel,791605,335968
discourse,EXPANSION_Restatement_specification,336011,336005
discourse,TEMPORAL_Continuation_,336013,336011
discourse,COMPARISON_Juxtaposition_parallel,336015,336011
discourse,TEMPORAL_Continuation_,336017,336015
discourse,COMPARISON_Juxtaposition_parallel,336019,336015
discourse,TEMPORAL_Continuation_,336021,336019
discourse,TEMPORAL_Asynchronous_precedence,336026,336031
discourse,COMPARISON_Juxtaposition_contrast,336031,336011
discourse,TEMPORAL_Narration_same story,336038,336031
discourse,EXPANSION_Elaboration_summary,336044,335968
discourse,EXPANSION_Instantiation_,336071,336044
discourse,CONTINGENCY_Purpose_,336072,336071
discourse,COMPARISON_Juxtaposition_parallel,336081,336071
discourse,CONTINGENCY_Cause_pragmatic cause,336086,336071
discourse,EXPANSION_Restatement_generalization,336099,336086
discourse,COMPARISON_Juxtaposition_contrast,336107,336099
discourse,TEMPORAL_Continuation_,336110,336107
discourse,ATTRIBUTION_Content_speech content,336116,336110
discourse,TEMPORAL_Narration_same story,336123,336116
discourse,COMPARISON_Juxtaposition_contrast,336127,336123
discourse,COMPARISON_Juxtaposition_parallel,336129,336116
discourse,TEMPORAL_Narration_same story,336138,336129
discourse,COMPARISON_Juxtaposition_contrast,336142,336138
discourse,TEMPORAL_Narration_same story,336145,335880
discourse,TEMPORAL_Continuation_,336146,336145
discourse,ATTRIBUTION_Expressive_speech expressive,336151,336146
discourse,ATTRIBUTION_Content_speech content,398566,336146
discourse,TEMPORAL_Narration_same story,336155,336146
discourse,ATTRIBUTION_Content_speech content,336166,336155
discourse,CONTINGENCY_Purpose_,336174,336168
discourse,EXPANSION_Restatement_specification,336182,336168
discourse,EXPANSION_Elaboration_background,336186,336222
discourse,TEMPORAL_Continuation_,336201,336186
discourse,TEMPORAL_Continuation_,336208,336201
discourse,TEMPORAL_Synchronous_circumstance,336211,336208
discourse,ATTRIBUTION_Content_speech content,336213,336211
discourse,TEMPORAL_Narration_same story,336222,336208
discourse,ATTRIBUTION_Content_speech content,336229,336222
discourse,COMPARISON_Concession_,336238,336253
discourse,TEMPORAL_Continuation_,336241,336238
discourse,CONTINGENCY_Cause_reason,336246,336253
discourse,ATTRIBUTION_Content_speech content,336253,336229
discourse,TEMPORAL_Coincidence_means,336260,336261
discourse,CONTINGENCY_Purpose_,336261,336253
discourse,TEMPORAL_Narration_same story,336264,336168
discourse,ATTRIBUTION_Content_speech content,336269,336264
discourse,ATTRIBUTION_Content_speech content,336275,336269
discourse,TEMPORAL_Continuation_,336282,336269
discourse,TEMPORAL_Continuation_,336296,336282
discourse,EXPANSION_Answer_,336300,336282
discourse,ATTRIBUTION_Content_speech content,336303,336300
discourse,TEMPORAL_Asynchronous_precedence,336315,336317
discourse,COMPARISON_Juxtaposition_contrast,336317,336300
discourse,TEMPORAL_Narration_same story,336324,336264
discourse,ATTRIBUTION_Content_Non-verbal content,336334,336330
discourse,ATTRIBUTION_Content_speech content,336346,336324
discourse,CONTINGENCY_Purpose_,336350,336346
discourse,EXPANSION_Elaboration_characterization,797214,336350
discourse,TEMPORAL_Continuation_,797215,797214
discourse,TEMPORAL_Narration_same story,336362,336346
discourse,TEMPORAL_Narration_same story,336364,336362
discourse,ATTRIBUTION_Expressive_speech expressive,336367,336364
discourse,ATTRIBUTION_Content_speech content,336369,336364
discourse,CONTINGENCY_Cause_reason,336373,336369
discourse,CONTINGENCY_Cause_pragmatic cause,336393,336373
discourse,TEMPORAL_Continuation_,336398,336393
